day,time_to_change_hours,Team,Service
2024-02-20 00:00:00.000000,3,itcm,All Services
2024-02-20 00:00:00.000000,3,itcm,All Services
2024-02-20 00:00:00.000000,3,itcm,All Services
2024-02-20 00:00:00.000000,4,itcm,All Services
2024-02-26 00:00:00.000000,147,itcm,All Services
2024-02-20 00:00:00.000000,5,itcm,All Services
2024-02-26 00:00:00.000000,147,itcm,All Services
2024-02-26 00:00:00.000000,147,itcm,All Services
2024-02-29 00:00:00.000000,219,itcm,All Services
2024-03-06 00:00:00.000000,361,itcm,All Services
2024-02-29 00:00:00.000000,219,itcm,All Services
2024-02-26 00:00:00.000000,147,itcm,All Services
2024-02-20 00:00:00.000000,5,itcm,All Services
2024-02-20 00:00:00.000000,5,itcm,All Services
2024-02-29 00:00:00.000000,219,itcm,All Services
2024-02-20 00:00:00.000000,5,itcm,All Services
2024-02-26 00:00:00.000000,157,itcm,All Services
2024-02-26 00:00:00.000000,157,itcm,All Services
2024-02-26 00:00:00.000000,164,itcm,All Services
2024-02-26 00:00:00.000000,164,itcm,All Services
2024-04-04 00:00:00.000000,1078,itcm,All Services
2024-03-27 00:00:00.000000,883,itcm,All Services
2024-02-20 00:00:00.000000,19,itcm,All Services
2024-02-20 00:00:00.000000,19,itcm,All Services
2024-04-04 00:00:00.000000,1079,itcm,All Services
2024-03-27 00:00:00.000000,884,itcm,All Services
2024-03-12 00:00:00.000000,506,itcm,All Services
2024-04-04 00:00:00.000000,1080,itcm,All Services
2024-03-27 00:00:00.000000,885,itcm,All Services
2024-02-20 00:00:00.000000,3,itcm,All Services
2024-02-20 00:00:00.000000,4,itcm,All Services
2024-02-20 00:00:00.000000,4,itcm,All Services
2024-02-20 00:00:00.000000,4,itcm,All Services
2024-02-20 00:00:00.000000,4,itcm,All Services
2024-03-06 00:00:00.000000,381,itcm,All Services
2024-03-06 00:00:00.000000,381,itcm,All Services
2024-04-04 00:00:00.000000,1081,itcm,All Services
2024-03-27 00:00:00.000000,886,itcm,All Services
2024-04-04 00:00:00.000000,1081,itcm,All Services
2024-03-27 00:00:00.000000,886,itcm,All Services
2024-03-06 00:00:00.000000,383,itcm,All Services
2024-02-20 00:00:00.000000,6,itcm,All Services
2024-03-06 00:00:00.000000,383,itcm,All Services
2024-04-04 00:00:00.000000,1083,itcm,All Services
2024-03-27 00:00:00.000000,888,itcm,All Services
2024-03-12 00:00:00.000000,509,itcm,All Services
2024-03-12 00:00:00.000000,509,itcm,All Services
2024-03-06 00:00:00.000000,383,itcm,All Services
2024-02-29 00:00:00.000000,241,itcm,All Services
2024-02-26 00:00:00.000000,181,itcm,All Services
2024-02-29 00:00:00.000000,309,itcm,All Services
2024-02-29 00:00:00.000000,309,itcm,All Services
2024-02-26 00:00:00.000000,237,itcm,All Services
2024-03-06 00:00:00.000000,451,itcm,All Services
2024-02-29 00:00:00.000000,309,itcm,All Services
2024-02-29 00:00:00.000000,309,itcm,All Services
2024-03-06 00:00:00.000000,451,itcm,All Services
2024-02-26 00:00:00.000000,238,itcm,All Services
2024-02-26 00:00:00.000000,238,itcm,All Services
2024-02-26 00:00:00.000000,238,itcm,All Services
2024-03-06 00:00:00.000000,453,itcm,All Services
2024-02-29 00:00:00.000000,312,itcm,All Services
2024-02-29 00:00:00.000000,312,itcm,All Services
2024-02-26 00:00:00.000000,241,itcm,All Services
2024-02-20 00:00:00.000000,78,itcm,All Services
2024-02-26 00:00:00.000000,242,itcm,All Services
2024-02-26 00:00:00.000000,260,itcm,All Services
2024-02-26 00:00:00.000000,260,itcm,All Services
2024-02-20 00:00:00.000000,98,itcm,All Services
2024-02-20 00:00:00.000000,100,itcm,All Services
2024-02-20 00:00:00.000000,101,itcm,All Services
2024-02-26 00:00:00.000000,267,itcm,All Services
2024-02-26 00:00:00.000000,285,itcm,All Services
2024-02-26 00:00:00.000000,285,itcm,All Services
2024-02-20 00:00:00.000000,122,itcm,All Services
2024-04-04 00:00:00.000000,1199,itcm,All Services
2024-03-27 00:00:00.000000,1004,itcm,All Services
2024-02-20 00:00:00.000000,122,itcm,All Services
2024-02-20 00:00:00.000000,124,itcm,All Services
2024-02-26 00:00:00.000000,308,itcm,All Services
2024-02-29 00:00:00.000000,381,itcm,All Services
2024-02-20 00:00:00.000000,145,itcm,All Services
2024-02-20 00:00:00.000000,145,itcm,All Services
2024-03-22 00:00:00.000000,891,itcm,All Services
2024-02-26 00:00:00.000000,310,itcm,All Services
2024-02-20 00:00:00.000000,147,itcm,All Services
2024-02-20 00:00:00.000000,147,itcm,All Services
2024-04-04 00:00:00.000000,1224,itcm,All Services
2024-03-27 00:00:00.000000,1029,itcm,All Services
2024-02-26 00:00:00.000000,311,itcm,All Services
2024-02-20 00:00:00.000000,148,itcm,All Services
2024-04-04 00:00:00.000000,1225,itcm,All Services
2024-03-27 00:00:00.000000,1030,itcm,All Services
2024-02-20 00:00:00.000000,148,itcm,All Services
2024-02-26 00:00:00.000000,313,itcm,All Services
2024-04-04 00:00:00.000000,1226,itcm,All Services
2024-03-27 00:00:00.000000,1032,itcm,All Services
2024-02-26 00:00:00.000000,314,itcm,All Services
2024-04-04 00:00:00.000000,1227,itcm,All Services
2024-03-27 00:00:00.000000,1032,itcm,All Services
2024-02-26 00:00:00.000000,315,itcm,All Services
2024-02-26 00:00:00.000000,315,itcm,All Services
2024-02-26 00:00:00.000000,315,itcm,All Services
2024-02-26 00:00:00.000000,315,itcm,All Services
2024-04-04 00:00:00.000000,1239,itcm,All Services
2024-03-27 00:00:00.000000,1044,itcm,All Services
2024-04-04 00:00:00.000000,1239,itcm,All Services
2024-03-27 00:00:00.000000,1044,itcm,All Services
2024-04-04 00:00:00.000000,1240,itcm,All Services
2024-03-27 00:00:00.000000,1045,itcm,All Services
2024-04-04 00:00:00.000000,1240,itcm,All Services
2024-03-27 00:00:00.000000,1045,itcm,All Services
2024-02-20 00:00:00.000000,170,itcm,All Services
2024-02-20 00:00:00.000000,171,itcm,All Services
2024-02-20 00:00:00.000000,171,itcm,All Services
2024-02-20 00:00:00.000000,171,itcm,All Services
2024-02-20 00:00:00.000000,171,itcm,All Services
2024-02-20 00:00:00.000000,171,itcm,All Services
2024-03-22 00:00:00.000000,917,itcm,All Services
2024-02-20 00:00:00.000000,173,itcm,All Services
2024-02-20 00:00:00.000000,174,itcm,All Services
2024-02-26 00:00:00.000000,397,itcm,All Services
2024-02-26 00:00:00.000000,403,itcm,All Services
2024-02-26 00:00:00.000000,405,itcm,All Services
2024-02-26 00:00:00.000000,405,itcm,All Services
2024-02-20 00:00:00.000000,241,itcm,All Services
2024-02-20 00:00:00.000000,241,itcm,All Services
2024-02-26 00:00:00.000000,406,itcm,All Services
2024-02-26 00:00:00.000000,407,itcm,All Services
2024-02-26 00:00:00.000000,409,itcm,All Services
2024-02-26 00:00:00.000000,409,itcm,All Services
2024-02-26 00:00:00.000000,409,itcm,All Services
2024-02-26 00:00:00.000000,409,itcm,All Services
2024-02-26 00:00:00.000000,409,itcm,All Services
2024-02-26 00:00:00.000000,409,itcm,All Services
2024-02-20 00:00:00.000000,246,itcm,All Services
2024-02-20 00:00:00.000000,246,itcm,All Services
2024-02-26 00:00:00.000000,428,itcm,All Services
2024-02-26 00:00:00.000000,428,itcm,All Services
2024-02-20 00:00:00.000000,264,itcm,All Services
2024-02-20 00:00:00.000000,265,itcm,All Services
2024-02-20 00:00:00.000000,265,itcm,All Services
2024-02-20 00:00:00.000000,266,itcm,All Services
2024-02-20 00:00:00.000000,266,itcm,All Services
2024-02-20 00:00:00.000000,266,itcm,All Services
2024-02-20 00:00:00.000000,266,itcm,All Services
2024-02-20 00:00:00.000000,267,itcm,All Services
2024-02-20 00:00:00.000000,287,itcm,All Services
2024-02-20 00:00:00.000000,290,itcm,All Services
2024-02-20 00:00:00.000000,295,itcm,All Services
2024-02-26 00:00:00.000000,476,itcm,All Services
2024-02-26 00:00:00.000000,476,itcm,All Services
2024-02-20 00:00:00.000000,313,itcm,All Services
2024-02-26 00:00:00.000000,477,itcm,All Services
2024-02-20 00:00:00.000000,319,itcm,All Services
2024-02-20 00:00:00.000000,320,itcm,All Services
2024-03-13 00:00:00.000000,886,itcm,All Services
2024-02-26 00:00:00.000000,501,itcm,All Services
2024-02-20 00:00:00.000000,338,itcm,All Services
2024-02-20 00:00:00.000000,342,itcm,All Services
2024-02-20 00:00:00.000000,342,itcm,All Services
2024-02-20 00:00:00.000000,408,itcm,All Services
2024-02-26 00:00:00.000000,572,itcm,All Services
2024-02-20 00:00:00.000000,415,itcm,All Services
2024-02-20 00:00:00.000000,458,itcm,All Services
2024-03-13 00:00:00.000000,1032,itcm,All Services
2024-03-13 00:00:00.000000,1032,itcm,All Services
2024-03-13 00:00:00.000000,1032,itcm,All Services
2024-02-20 00:00:00.000000,482,itcm,All Services
2024-03-13 00:00:00.000000,1033,itcm,All Services
2024-03-13 00:00:00.000000,1033,itcm,All Services
2024-03-13 00:00:00.000000,1033,itcm,All Services
2024-02-20 00:00:00.000000,484,itcm,All Services
2024-03-22 00:00:00.000000,1232,itcm,All Services
2024-01-31 00:00:00.000000,6,itcm,All Services
2024-01-31 00:00:00.000000,6,itcm,All Services
2024-02-20 00:00:00.000000,487,itcm,All Services
2024-01-31 00:00:00.000000,7,itcm,All Services
2024-01-31 00:00:00.000000,15,itcm,All Services
2024-01-31 00:00:00.000000,15,itcm,All Services
2024-02-20 00:00:00.000000,504,itcm,All Services
2024-02-20 00:00:00.000000,506,itcm,All Services
2024-01-31 00:00:00.000000,27,itcm,All Services
2024-01-31 00:00:00.000000,27,itcm,All Services
2024-01-31 00:00:00.000000,28,itcm,All Services
2024-01-31 00:00:00.000000,29,itcm,All Services
2024-01-31 00:00:00.000000,30,itcm,All Services
2024-01-31 00:00:00.000000,30,itcm,All Services
2024-01-31 00:00:00.000000,30,itcm,All Services
2024-03-13 00:00:00.000000,1060,itcm,All Services
2024-03-13 00:00:00.000000,1060,itcm,All Services
2024-03-13 00:00:00.000000,1060,itcm,All Services
2024-03-13 00:00:00.000000,1060,itcm,All Services
2024-01-31 00:00:00.000000,31,itcm,All Services
2024-02-20 00:00:00.000000,511,itcm,All Services
2024-02-20 00:00:00.000000,511,itcm,All Services
2024-03-13 00:00:00.000000,1072,itcm,All Services
2024-03-13 00:00:00.000000,1072,itcm,All Services
2024-03-13 00:00:00.000000,1072,itcm,All Services
2024-03-13 00:00:00.000000,1072,itcm,All Services
2024-03-13 00:00:00.000000,1072,itcm,All Services
2024-01-31 00:00:00.000000,75,itcm,All Services
2024-01-31 00:00:00.000000,95,itcm,All Services
2024-02-20 00:00:00.000000,576,itcm,All Services
2024-01-31 00:00:00.000000,95,itcm,All Services
2024-01-31 00:00:00.000000,95,itcm,All Services
2024-01-31 00:00:00.000000,96,itcm,All Services
2024-01-31 00:00:00.000000,96,itcm,All Services
2024-02-20 00:00:00.000000,579,itcm,All Services
2024-01-31 00:00:00.000000,103,itcm,All Services
2024-01-31 00:00:00.000000,121,itcm,All Services
2024-01-31 00:00:00.000000,122,itcm,All Services
2024-01-31 00:00:00.000000,122,itcm,All Services
2024-01-31 00:00:00.000000,123,itcm,All Services
2024-01-31 00:00:00.000000,123,itcm,All Services
2024-01-31 00:00:00.000000,123,itcm,All Services
2024-02-20 00:00:00.000000,604,itcm,All Services
2024-01-31 00:00:00.000000,123,itcm,All Services
2024-01-31 00:00:00.000000,125,itcm,All Services
2024-01-31 00:00:00.000000,125,itcm,All Services
2024-01-31 00:00:00.000000,126,itcm,All Services
2024-01-31 00:00:00.000000,127,itcm,All Services
2024-01-31 00:00:00.000000,127,itcm,All Services
2024-01-31 00:00:00.000000,127,itcm,All Services
2024-01-31 00:00:00.000000,144,itcm,All Services
2024-01-31 00:00:00.000000,144,itcm,All Services
2024-01-31 00:00:00.000000,145,itcm,All Services
2024-01-31 00:00:00.000000,145,itcm,All Services
2024-02-20 00:00:00.000000,626,itcm,All Services
2024-02-20 00:00:00.000000,651,itcm,All Services
2024-01-31 00:00:00.000000,171,itcm,All Services
2024-01-31 00:00:00.000000,193,itcm,All Services
2024-01-31 00:00:00.000000,193,itcm,All Services
2024-01-31 00:00:00.000000,194,itcm,All Services
2024-01-31 00:00:00.000000,196,itcm,All Services
2024-01-31 00:00:00.000000,197,itcm,All Services
2024-01-31 00:00:00.000000,197,itcm,All Services
2024-01-31 00:00:00.000000,258,itcm,All Services
2024-01-31 00:00:00.000000,264,itcm,All Services
2024-01-31 00:00:00.000000,264,itcm,All Services
2024-01-31 00:00:00.000000,290,itcm,All Services
2024-01-31 00:00:00.000000,291,itcm,All Services
2024-01-31 00:00:00.000000,291,itcm,All Services
2024-01-31 00:00:00.000000,291,itcm,All Services
2024-01-31 00:00:00.000000,292,itcm,All Services
2024-01-31 00:00:00.000000,292,itcm,All Services
2024-01-31 00:00:00.000000,294,itcm,All Services
2024-01-19 00:00:00.000000,5,itcm,All Services
2024-01-31 00:00:00.000000,294,itcm,All Services
2024-01-19 00:00:00.000000,26,itcm,All Services
2024-01-31 00:00:00.000000,342,itcm,All Services
2024-01-19 00:00:00.000000,145,itcm,All Services
2024-01-19 00:00:00.000000,147,itcm,All Services
2024-01-19 00:00:00.000000,147,itcm,All Services
2024-01-19 00:00:00.000000,148,itcm,All Services
2024-01-31 00:00:00.000000,461,itcm,All Services
2024-01-11 00:00:00.000000,6,itcm,All Services
2024-03-13 00:00:00.000000,1503,itcm,All Services
2024-03-13 00:00:00.000000,1503,itcm,All Services
2024-01-11 00:00:00.000000,21,itcm,All Services
2024-01-11 00:00:00.000000,51,itcm,All Services
2024-01-11 00:00:00.000000,51,itcm,All Services
2024-01-11 00:00:00.000000,51,itcm,All Services
2024-01-11 00:00:00.000000,76,itcm,All Services
2024-01-11 00:00:00.000000,191,itcm,All Services
2024-02-20 00:00:00.000000,1131,itcm,All Services
2024-02-20 00:00:00.000000,1131,itcm,All Services
2024-01-03 00:00:00.000000,4,itcm,All Services
2024-01-03 00:00:00.000000,6,itcm,All Services
2024-01-03 00:00:00.000000,6,itcm,All Services
2024-01-03 00:00:00.000000,6,itcm,All Services
2024-01-03 00:00:00.000000,8,itcm,All Services
2024-01-03 00:00:00.000000,8,itcm,All Services
2024-01-11 00:00:00.000000,215,itcm,All Services
2024-01-03 00:00:00.000000,9,itcm,All Services
2024-01-03 00:00:00.000000,9,itcm,All Services
2024-01-03 00:00:00.000000,10,itcm,All Services
2024-01-03 00:00:00.000000,10,itcm,All Services
2024-01-03 00:00:00.000000,10,itcm,All Services
2024-01-03 00:00:00.000000,10,itcm,All Services
2024-01-03 00:00:00.000000,11,itcm,All Services
2024-01-03 00:00:00.000000,12,itcm,All Services
2024-01-03 00:00:00.000000,14,itcm,All Services
2024-01-03 00:00:00.000000,15,itcm,All Services
2024-01-03 00:00:00.000000,20,itcm,All Services
2024-01-03 00:00:00.000000,21,itcm,All Services
2024-01-03 00:00:00.000000,21,itcm,All Services
2024-01-03 00:00:00.000000,22,itcm,All Services
2024-01-03 00:00:00.000000,22,itcm,All Services
2024-01-03 00:00:00.000000,22,itcm,All Services
2024-01-03 00:00:00.000000,23,itcm,All Services
2024-01-03 00:00:00.000000,23,itcm,All Services
2024-01-03 00:00:00.000000,26,itcm,All Services
2024-01-03 00:00:00.000000,26,itcm,All Services
2024-01-03 00:00:00.000000,26,itcm,All Services
2024-01-03 00:00:00.000000,26,itcm,All Services
2024-01-03 00:00:00.000000,27,itcm,All Services
2024-01-11 00:00:00.000000,310,itcm,All Services
2024-01-03 00:00:00.000000,104,itcm,All Services
2024-01-03 00:00:00.000000,106,itcm,All Services
2024-01-03 00:00:00.000000,126,itcm,All Services
2024-01-03 00:00:00.000000,127,itcm,All Services
2024-01-03 00:00:00.000000,145,itcm,All Services
2024-01-03 00:00:00.000000,145,itcm,All Services
2024-01-03 00:00:00.000000,145,itcm,All Services
2024-01-03 00:00:00.000000,149,itcm,All Services
2024-01-03 00:00:00.000000,152,itcm,All Services
2024-01-03 00:00:00.000000,152,itcm,All Services
2024-01-03 00:00:00.000000,153,itcm,All Services
2024-01-03 00:00:00.000000,153,itcm,All Services
2024-01-03 00:00:00.000000,153,itcm,All Services
2024-01-03 00:00:00.000000,153,itcm,All Services
2024-01-03 00:00:00.000000,153,itcm,All Services
2024-01-03 00:00:00.000000,153,itcm,All Services
2024-01-03 00:00:00.000000,153,itcm,All Services
2024-01-03 00:00:00.000000,153,itcm,All Services
2024-01-03 00:00:00.000000,154,itcm,All Services
2024-01-03 00:00:00.000000,154,itcm,All Services
2024-01-03 00:00:00.000000,154,itcm,All Services
2024-01-03 00:00:00.000000,154,itcm,All Services
2024-01-03 00:00:00.000000,156,itcm,All Services
2024-01-03 00:00:00.000000,156,itcm,All Services
2024-02-20 00:00:00.000000,1302,itcm,All Services
2024-02-20 00:00:00.000000,1302,itcm,All Services
2024-01-03 00:00:00.000000,166,itcm,All Services
2024-01-03 00:00:00.000000,167,itcm,All Services
2024-01-03 00:00:00.000000,168,itcm,All Services
2024-01-03 00:00:00.000000,168,itcm,All Services
2024-01-03 00:00:00.000000,169,itcm,All Services
2024-01-03 00:00:00.000000,169,itcm,All Services
2024-01-03 00:00:00.000000,169,itcm,All Services
2024-01-03 00:00:00.000000,174,itcm,All Services
2024-01-03 00:00:00.000000,176,itcm,All Services
2024-01-03 00:00:00.000000,176,itcm,All Services
2024-01-03 00:00:00.000000,176,itcm,All Services
2024-01-03 00:00:00.000000,177,itcm,All Services
2024-01-03 00:00:00.000000,190,itcm,All Services
2024-01-03 00:00:00.000000,190,itcm,All Services
2024-01-03 00:00:00.000000,195,itcm,All Services
2023-12-27 00:00:00.000000,42,itcm,All Services
2024-01-03 00:00:00.000000,196,itcm,All Services
2024-01-03 00:00:00.000000,196,itcm,All Services
2024-01-03 00:00:00.000000,196,itcm,All Services
2024-01-03 00:00:00.000000,197,itcm,All Services
2024-01-03 00:00:00.000000,197,itcm,All Services
2023-12-27 00:00:00.000000,43,itcm,All Services
2024-01-03 00:00:00.000000,197,itcm,All Services
2024-01-03 00:00:00.000000,197,itcm,All Services
2024-01-03 00:00:00.000000,197,itcm,All Services
2024-01-03 00:00:00.000000,198,itcm,All Services
2024-01-03 00:00:00.000000,213,itcm,All Services
2024-01-03 00:00:00.000000,286,itcm,All Services
2024-01-03 00:00:00.000000,287,itcm,All Services
2023-12-27 00:00:00.000000,145,itcm,All Services
2024-01-03 00:00:00.000000,299,itcm,All Services
2024-01-03 00:00:00.000000,299,itcm,All Services
2023-12-27 00:00:00.000000,145,itcm,All Services
2024-01-03 00:00:00.000000,299,itcm,All Services
2024-01-03 00:00:00.000000,299,itcm,All Services
2023-12-27 00:00:00.000000,145,itcm,All Services
2024-01-03 00:00:00.000000,299,itcm,All Services
2024-01-03 00:00:00.000000,299,itcm,All Services
2023-12-27 00:00:00.000000,145,itcm,All Services
2024-01-03 00:00:00.000000,299,itcm,All Services
2024-01-03 00:00:00.000000,299,itcm,All Services
2024-01-03 00:00:00.000000,305,itcm,All Services
2024-01-03 00:00:00.000000,305,itcm,All Services
2024-01-03 00:00:00.000000,305,itcm,All Services
2024-01-03 00:00:00.000000,309,itcm,All Services
2024-01-03 00:00:00.000000,309,itcm,All Services
2024-01-03 00:00:00.000000,311,itcm,All Services
2023-12-27 00:00:00.000000,171,itcm,All Services
2023-12-27 00:00:00.000000,171,itcm,All Services
2024-01-03 00:00:00.000000,325,itcm,All Services
2024-01-03 00:00:00.000000,325,itcm,All Services
2023-12-27 00:00:00.000000,173,itcm,All Services
2023-12-27 00:00:00.000000,183,itcm,All Services
2023-12-27 00:00:00.000000,183,itcm,All Services
2023-12-27 00:00:00.000000,183,itcm,All Services
2023-12-27 00:00:00.000000,183,itcm,All Services
2023-12-27 00:00:00.000000,184,itcm,All Services
2023-12-27 00:00:00.000000,187,itcm,All Services
2023-12-27 00:00:00.000000,191,itcm,All Services
2023-12-27 00:00:00.000000,193,itcm,All Services
2023-12-27 00:00:00.000000,193,itcm,All Services
2024-01-03 00:00:00.000000,347,itcm,All Services
2024-01-03 00:00:00.000000,347,itcm,All Services
2023-12-27 00:00:00.000000,193,itcm,All Services
2023-12-27 00:00:00.000000,193,itcm,All Services
2024-01-03 00:00:00.000000,347,itcm,All Services
2024-01-03 00:00:00.000000,347,itcm,All Services
2024-02-20 00:00:00.000000,1491,itcm,All Services
2024-02-20 00:00:00.000000,1492,itcm,All Services
2024-02-20 00:00:00.000000,1492,itcm,All Services
2023-12-27 00:00:00.000000,195,itcm,All Services
2023-12-27 00:00:00.000000,195,itcm,All Services
2023-12-27 00:00:00.000000,195,itcm,All Services
2023-12-27 00:00:00.000000,195,itcm,All Services
2023-12-27 00:00:00.000000,195,itcm,All Services
2023-12-27 00:00:00.000000,196,itcm,All Services
2023-12-27 00:00:00.000000,197,itcm,All Services
2023-12-27 00:00:00.000000,200,itcm,All Services
2023-12-27 00:00:00.000000,206,itcm,All Services
2023-12-27 00:00:00.000000,206,itcm,All Services
2024-01-03 00:00:00.000000,360,itcm,All Services
2024-01-03 00:00:00.000000,360,itcm,All Services
2023-12-27 00:00:00.000000,207,itcm,All Services
2023-12-27 00:00:00.000000,207,itcm,All Services
2024-01-03 00:00:00.000000,361,itcm,All Services
2024-01-03 00:00:00.000000,361,itcm,All Services
2023-12-27 00:00:00.000000,209,itcm,All Services
2023-12-27 00:00:00.000000,209,itcm,All Services
2024-01-03 00:00:00.000000,362,itcm,All Services
2024-01-03 00:00:00.000000,362,itcm,All Services
2023-12-27 00:00:00.000000,209,itcm,All Services
2023-12-27 00:00:00.000000,209,itcm,All Services
2024-01-03 00:00:00.000000,363,itcm,All Services
2024-01-03 00:00:00.000000,363,itcm,All Services
2023-12-27 00:00:00.000000,210,itcm,All Services
2023-12-27 00:00:00.000000,212,itcm,All Services
2023-12-27 00:00:00.000000,212,itcm,All Services
2023-12-27 00:00:00.000000,213,itcm,All Services
2023-12-27 00:00:00.000000,214,itcm,All Services
2023-12-27 00:00:00.000000,214,itcm,All Services
2024-01-03 00:00:00.000000,368,itcm,All Services
2024-01-03 00:00:00.000000,368,itcm,All Services
2024-02-20 00:00:00.000000,1513,itcm,All Services
2024-02-20 00:00:00.000000,1513,itcm,All Services
2024-02-20 00:00:00.000000,1513,itcm,All Services
2023-12-27 00:00:00.000000,216,itcm,All Services
2023-12-27 00:00:00.000000,216,itcm,All Services
2024-02-20 00:00:00.000000,1515,itcm,All Services
2023-12-27 00:00:00.000000,217,itcm,All Services
2023-12-27 00:00:00.000000,217,itcm,All Services
2023-12-27 00:00:00.000000,219,itcm,All Services
2023-12-27 00:00:00.000000,219,itcm,All Services
2023-12-27 00:00:00.000000,219,itcm,All Services
2023-12-27 00:00:00.000000,221,itcm,All Services
2023-12-27 00:00:00.000000,221,itcm,All Services
2023-12-27 00:00:00.000000,239,itcm,All Services
2023-12-27 00:00:00.000000,239,itcm,All Services
2024-01-03 00:00:00.000000,392,itcm,All Services
2024-01-03 00:00:00.000000,392,itcm,All Services
2023-12-27 00:00:00.000000,239,itcm,All Services
2023-12-27 00:00:00.000000,239,itcm,All Services
2024-01-03 00:00:00.000000,393,itcm,All Services
2024-01-03 00:00:00.000000,393,itcm,All Services
2023-12-27 00:00:00.000000,279,itcm,All Services
2023-12-27 00:00:00.000000,281,itcm,All Services
2023-12-27 00:00:00.000000,282,itcm,All Services
2023-12-27 00:00:00.000000,282,itcm,All Services
2023-12-27 00:00:00.000000,286,itcm,All Services
2023-12-27 00:00:00.000000,288,itcm,All Services
2023-12-27 00:00:00.000000,289,itcm,All Services
2023-12-27 00:00:00.000000,290,itcm,All Services
2023-12-27 00:00:00.000000,291,itcm,All Services
2023-12-27 00:00:00.000000,293,itcm,All Services
2023-12-27 00:00:00.000000,293,itcm,All Services
2023-12-27 00:00:00.000000,309,itcm,All Services
2023-12-27 00:00:00.000000,310,itcm,All Services
2023-12-27 00:00:00.000000,310,itcm,All Services
2023-12-27 00:00:00.000000,311,itcm,All Services
2023-12-27 00:00:00.000000,313,itcm,All Services
2023-12-27 00:00:00.000000,314,itcm,All Services
2023-12-27 00:00:00.000000,315,itcm,All Services
2023-12-27 00:00:00.000000,315,itcm,All Services
2023-12-27 00:00:00.000000,315,itcm,All Services
2023-12-27 00:00:00.000000,318,itcm,All Services
2023-12-27 00:00:00.000000,326,itcm,All Services
2023-12-27 00:00:00.000000,327,itcm,All Services
2023-12-27 00:00:00.000000,329,itcm,All Services
2023-12-27 00:00:00.000000,330,itcm,All Services
2023-12-27 00:00:00.000000,331,itcm,All Services
2023-12-27 00:00:00.000000,331,itcm,All Services
2023-12-27 00:00:00.000000,331,itcm,All Services
2023-12-27 00:00:00.000000,331,itcm,All Services
2023-12-27 00:00:00.000000,331,itcm,All Services
2023-12-27 00:00:00.000000,333,itcm,All Services
2023-12-27 00:00:00.000000,336,itcm,All Services
2023-12-27 00:00:00.000000,338,itcm,All Services
2023-12-27 00:00:00.000000,338,itcm,All Services
2023-12-27 00:00:00.000000,341,itcm,All Services
2023-12-27 00:00:00.000000,351,itcm,All Services
2023-12-27 00:00:00.000000,353,itcm,All Services
2023-12-27 00:00:00.000000,356,itcm,All Services
2023-12-27 00:00:00.000000,356,itcm,All Services
2023-12-27 00:00:00.000000,357,itcm,All Services
2023-12-27 00:00:00.000000,358,itcm,All Services
2023-12-27 00:00:00.000000,358,itcm,All Services
2023-12-27 00:00:00.000000,358,itcm,All Services
2023-12-27 00:00:00.000000,360,itcm,All Services
2023-12-27 00:00:00.000000,361,itcm,All Services
2023-12-27 00:00:00.000000,362,itcm,All Services
2023-12-12 00:00:00.000000,1,itcm,All Services
2023-12-12 00:00:00.000000,1,itcm,All Services
2023-12-27 00:00:00.000000,362,itcm,All Services
2023-12-27 00:00:00.000000,362,itcm,All Services
2023-12-27 00:00:00.000000,362,itcm,All Services
2023-12-27 00:00:00.000000,363,itcm,All Services
2023-12-27 00:00:00.000000,363,itcm,All Services
2023-12-27 00:00:00.000000,364,itcm,All Services
2023-12-27 00:00:00.000000,364,itcm,All Services
2023-12-27 00:00:00.000000,364,itcm,All Services
2023-12-27 00:00:00.000000,364,itcm,All Services
2023-12-27 00:00:00.000000,364,itcm,All Services
2023-12-27 00:00:00.000000,365,itcm,All Services
2023-12-27 00:00:00.000000,376,itcm,All Services
2023-12-27 00:00:00.000000,379,itcm,All Services
2023-12-27 00:00:00.000000,381,itcm,All Services
2023-12-27 00:00:00.000000,383,itcm,All Services
2023-12-27 00:00:00.000000,385,itcm,All Services
2023-12-27 00:00:00.000000,386,itcm,All Services
2023-12-27 00:00:00.000000,453,itcm,All Services
2023-12-27 00:00:00.000000,454,itcm,All Services
2023-12-27 00:00:00.000000,455,itcm,All Services
2023-12-27 00:00:00.000000,505,itcm,All Services
2024-03-22 00:00:00.000000,2590,itcm,All Services
2024-03-22 00:00:00.000000,2591,itcm,All Services
2023-12-27 00:00:00.000000,547,itcm,All Services
2023-12-27 00:00:00.000000,547,itcm,All Services
2024-03-22 00:00:00.000000,3097,itcm,All Services
2024-03-22 00:00:00.000000,3097,itcm,All Services
2024-03-22 00:00:00.000000,3098,itcm,All Services
2024-03-22 00:00:00.000000,3100,itcm,All Services
2024-05-14 00:00:00.000000,23,itcm,All Services
2024-05-14 00:00:00.000000,23,itcm,All Services
2024-05-14 00:00:00.000000,93,itcm,All Services
2024-05-14 00:00:00.000000,111,itcm,All Services
2024-05-14 00:00:00.000000,111,itcm,All Services
2024-05-14 00:00:00.000000,111,itcm,All Services
2024-05-14 00:00:00.000000,112,itcm,All Services
2024-05-14 00:00:00.000000,112,itcm,All Services
2024-05-14 00:00:00.000000,113,itcm,All Services
2024-05-14 00:00:00.000000,113,itcm,All Services
2024-05-14 00:00:00.000000,114,itcm,All Services
